count,max,warehouse_id,dst_office_id,office_name,pickup_latitude,pickup_longitude
648,2023-04-24,507,2809,МСК Новослободская 14/19с8,55.781286,37.600388
1354,2023-04-24,507,105616,МСК Бакунинская 43/55,55.776869,37.686746
584,2023-04-24,507,2329,МСК Симферопольский бульвар 17к1,55.65173281,37.60669985
540,2023-04-24,507,109640,МСК Ярославская 21,55.8241,37.650023
1100,2023-04-24,507,3903,МО Щёлково  мкр Потаповский 1к2,55.90999946,38.04819231
745,2023-04-24,507,104059,МО Мытищи Терешковой 2к2,55.905394,37.733564
186,2023-04-24,507,105790,МСК Боровское шоссе 46,55.636567,37.348629
540,2023-04-24,507,109257,МСК Коптевская 83к2,55.836045,37.520917
231,2023-04-24,507,138891,МСК Боровское шоссе 2к2,55.662517,37.424093
372,2023-04-24,507,108743,МО п. Кратово Горького 5,55.594499,38.15893
222,2023-04-24,507,3103,МО Фрязино Садовая 1,55.948669,38.044937
249,2023-04-24,507,5356,МСК Московский 5Ж,55.606654,37.351611
666,2023-04-24,507,133808,МСК Кастанаевская 16к1,55.739119,37.492745
776,2023-04-24,507,103229,МСК Зеленоград к317Ас1,55.997038,37.216756
816,2023-04-24,507,105102,Подольск Багратиона 24,55.401703,37.5594
515,2023-04-24,507,1953,МСК Волгоградский пр-кт 183к2,55.69606967,37.81132834
385,2023-04-24,507,106920,МО д Демихово 23,55.798146,38.874714
179,2023-04-24,507,103456,МО рп Шаховская пер Строителей 12,56.0349,35.518801
467,2023-04-24,507,125285,МО Люберцы пр-кт Гагарина 27/6,55.69217,37.915112
165,2023-04-24,507,165407,МО Черноголовка Садовая 2,55.996155,38.374868
576,2023-04-24,507,3933,МСК Братеевская 18к1,55.636234,37.769226
374,2023-04-24,507,3302,МО Высоковск Владыкина 22,56.321764,36.554112
598,2023-04-24,507,109410,МО рп Селятино Клубная 54,55.514697,36.98483
688,2023-04-24,507,5318,МСК Зеленоград к250,56.006327,37.20292
369,2023-04-24,507,107492,МСК Академика Анохина 56,55.651249,37.4696
296,2023-04-24,507,101906,МСК Нарвская 11к3,55.832833,37.50141
370,2023-04-24,507,127323,МО пос Мебельной Фабрики Рассветная 1,55.968809,37.736548
310,2023-04-24,507,5600,Балашиха Колхозная 12к3,55.74431343,38.02223553
131,2023-04-24,507,141620,МСК Саларьевская 13к3,55.612876,37.411364
509,2023-04-24,507,107680,МО рп Белоомут Урицкого 35,54.940764,39.342468
967,2023-04-24,507,1473,МСК Щёлковское шоссе 29,55.81039467,37.78094656
233,2023-04-24,507,2419,МО Серпухов Ворошилова 214,54.93542859,37.45015866
197,2023-04-24,507,2729,МО Орехово-Зуево Ленина 125,55.81334682,39.0021621
268,2023-04-24,507,204082,Химки Первомайская 12,55.894441,37.443051
652,2023-04-24,507,105344,МО Дмитров Космонавтов 52,56.340876,37.548411
556,2023-04-24,507,2769,МО Белоозёрский Коммунальная 5,55.45838962,38.44703434
598,2023-04-24,507,2576,МО Мытищи Троицкая 9,55.904271,37.699148
496,2023-04-24,507,3736,МО Щёлково Комсомольская 9/11,55.92854992,37.9971479
122,2023-04-24,507,204220,МО п. Аничково Монинское ш. 2,55.902833,38.115374
425,2023-04-24,507,161002,МСК Ленинский пр-кт 66,55.690493,37.547871
519,2023-04-24,507,161079,МО Реутов Юбилейный Проспект 40,55.750276,37.872247
577,2023-04-24,507,520,МСК Троицк Нагорная 5,55.49316835,37.30025845
459,2023-04-24,507,5625,МО Мытищи 2-й Щёлковский пр 3,55.92324607,37.78386519
332,2023-04-24,507,2307,МСК Солнцевский пр-кт 26,55.64988337,37.40813577
733,2023-04-24,507,2584,МСК Ташкентская 35,55.69480016,37.80296862
438,2023-04-24,507,5511,МСК Южнобутовская 38,55.54105075,37.53665989
570,2023-04-24,507,3950,МСК Кусковская 31к1,55.74244019,37.78603198
261,2023-04-24,507,142988,МСК Лётчика Ульянина 3А,55.625496,37.30383
582,2023-04-24,507,2907,МСК Миллионная 11к1,55.816538,37.695829
174,2023-04-24,507,5034,МО рп Тучково Силикатная 19,55.580738,36.484966
3,2023-04-24,507,100626,МСК Большая Черёмушкинская 26к3,55.680909,37.585866
304,2023-04-24,507,5446,МО Звенигород пр Ветеранов 8Б,55.71394785,36.82875032
528,2023-04-24,507,110440,МО Барыбино 1-я Вокзальная 48,55.272065,37.893935
417,2023-04-24,507,110855,МО Клин Карла Маркса 35,56.331942,36.714679
112,2023-04-24,507,205726,МО Видное бульвар Зелёные Аллеи 2,55.558788,37.693839
587,2023-04-24,507,103426,МСК Казарменный пер 8с2,55.75613,37.650852
611,2023-04-24,507,764,МСК Татьяны Макаровой 3,55.7115,37.8842
363,2023-04-24,507,104286,МО Балашиха Саввинское шоссе 10,55.744226,38.014533
657,2023-04-24,507,4035,МО Лобня Окружная 13,56.00253146,37.4795578
688,2023-04-24,507,2698,МО Домодедово Курыжова 15,55.39992878,37.76980994
566,2023-04-24,507,109098,МСК Бирюлёвская 56с2,55.582306,37.669442
138,2023-04-24,507,112262,МО Электрогорск Советская 24,55.876749,38.786517
214,2023-04-24,507,144206,МСК пос Коммунарка Александры Монаховой 80к3,55.54671,37.480121
1081,2023-04-24,507,111782,МСК Широкая 29,55.887759,37.676993
445,2023-04-24,507,107839,МСК Родниковая 16,55.635266,37.384849
244,2023-04-24,507,110106,МО Щёлково Фряновское шоссе 64к1,55.939314,38.03377
404,2023-04-24,507,111867,МО Чехов Губернский ряд 8,55.174259,37.468147
722,2023-04-24,507,111928,МСК Базовская 15к15,55.876153,37.505298
371,2023-04-24,507,2071,МО пос ВНИИССОК Дружбы 2,55.65864823,37.19932285
357,2023-04-24,507,205943,МСК Берзарина 30А,55.78909649,37.4736151
489,2023-04-24,507,988,МО Сергиев Посад Болотная 15,56.299176,38.131624
362,2023-04-24,507,3124,МО Сергиев Посад Новозагорский пр 4А,56.29378429,38.12621629
749,2023-04-24,507,103227,МСК Донецкая 30к2,55.645995,37.705288
473,2023-04-24,507,112464,МСК пр-кт 60-летия Октября 3к1,55.705808,37.581549
218,2023-04-24,507,105121,МО Балашиха Железнодорожный пр с27,55.740231,37.981205
411,2023-04-24,507,5334,МО Мытищи Комарова 2к1,55.9199142,37.74631476
902,2023-04-24,507,112199,МО с Молоково Солнечный пр 6,55.56421,37.85404
927,2023-04-24,507,102193,МСК Нежинская 13,55.707733,37.469964
395,2023-04-24,507,5038,МСК Гжатская 8,55.71530502,37.4391693
714,2023-04-24,507,111885,МО Люберцы ВУГИ 10,55.660012,37.93017
607,2023-04-24,507,105425,МСК Слесарный пер 3,55.784246,37.636741
293,2023-04-24,507,107291,МСК Римского-Корсакова 11к7,55.875513,37.602274
721,2023-04-24,507,109892,МСК Перовская 10к1,55.746892,37.760231
571,2023-04-24,507,105234,МСК Часовая 11с4,55.808498,37.529372
610,2023-04-24,507,106347,МО Ожерелье Больничная 2,54.789291,38.261545
256,2023-04-24,507,107971,МО с Мещерино Центральная 19,55.193888,38.356617
663,2023-04-24,507,109710,МСК Малая Филёвская 22,55.736666,37.465728
287,2023-04-24,507,111149,МО Павловский Посад Кирова 78,55.781153,38.66775
121,2023-04-24,507,156703,МО Люберцы Инициативная 14с1,55.683011,37.897514
126,2023-04-24,507,203538,Москва Лобненская 13к2,55.888351,37.530098
82,2023-04-24,507,109321,МО рп Монино Железнодорожная 27А,55.842601,38.202728
510,2023-04-24,507,110365,МО Орехово-Зуево Бирюкова 19,55.811199,38.958832
568,2023-04-24,507,1859,МО Красногорск Павшинский бульвар 28,55.812165,37.367275
798,2023-04-24,507,104358,МО Красногорск Подмосковный бульвар 12,55.822196,37.373002
451,2023-04-24,507,205718,МСК Сев.ский пр-кт 14к1,55.685051,37.600046
510,2023-04-24,507,132140,МСК Академика Волгина 25к1,55.644887,37.510188
692,2023-04-24,507,113914,МО Серпухов Комсомольская 11А,54.928675,37.461807
296,2023-04-24,507,149011,МСК Генерала Тюленева 29А,55.61723,37.489437
495,2023-04-24,507,1942,МСК Троицк Академическая площадь 1,55.485213,37.303717
414,2023-04-24,507,106355,МСК Щёлковское шоссе 79,55.814058,37.808354
883,2023-04-24,507,5668,Подольск Красногвардейский бульвар 27/2,55.43007443,37.49581831
1005,2023-04-24,507,106226,МСК Молодогвардейская 4к1,55.733776,37.43897
555,2023-04-24,507,2006,МСК Коптевская 20к1,55.83101606,37.51950275
716,2023-04-24,507,5833,МСК Братиславская 13,55.66127277,37.76015291
470,2023-04-24,507,105088,МСК Бобруйская 4к1,55.735414,37.404366
415,2023-04-24,507,105818,Подольск Профсоюзная 7,55.464193,37.549612
725,2023-04-24,507,3245,МСК Новоясеневский пр-кт 25А,55.60211715,37.55497314
665,2023-04-24,507,3621,МО Домодедово 1-й Советский пр 2,55.44136044,37.76949132
238,2023-04-24,507,5304,МО Коломна Гагарина 7Б,55.08435276,38.79577856
520,2023-04-24,507,104475,МО Сергиев Посад Новоугличское шоссе 58Б,56.332221,38.132239
533,2023-04-24,507,202377,МСК Чертановская 1к2,55.63344484,37.60487093
291,2023-04-24,507,908,МО пос ВНИИССОК Дениса Давыдова 10,55.658567,37.229038
861,2023-04-24,507,111555,Подольск Больничный пр 2к1,55.366954,37.517168
129,2023-04-24,507,203810,МО Дедовск Мира 9,55.856068,37.125888
423,2023-04-24,507,3826,МСК Зеленоград к1011,55.9874357,37.18136031
399,2023-04-24,507,5965,МСК Старопетровский пр 1с2,55.8236614,37.50080453
432,2023-04-24,507,765,МСК Челюскинская 11,55.883122,37.705643
235,2023-04-24,507,101907,МО Волоколамск Рижское шоссе 15,56.026116,35.954506
316,2023-04-24,507,107251,МО Черноголовка Первая 2,56.010194,38.381926
533,2023-04-24,507,102091,Химки Московская 21,55.886388,37.444192
351,2023-04-24,507,105455,МСК Солнцевский пр-кт 25/2,55.646496,37.414456
423,2023-04-24,507,113289,МСК Авиаторов 14,55.644998,37.398188
420,2023-04-24,507,208886,МСК 3-Я Карачаровская Улица 7,55.734562,37.747505
1057,2023-04-24,507,5181,МСК Посланников пер 3с2,55.77024671,37.68083976
378,2023-04-24,507,102200,МСК Нагатинская 32,55.677163,37.658863
708,2023-04-24,507,110509,Подольск Некрасова 4,55.447735,37.549499
604,2023-04-24,507,105466,МО Красногорск Красногорский бульвар 24,55.818749,37.376448
179,2023-04-24,507,3721,МО Шатура Жарова 43/2,55.57673091,39.52157524
383,2023-04-24,507,2322,МО Балашиха Балашихинское шоссе 18,55.823874,37.930276
936,2023-04-24,507,101331,МСК пр-кт Вернадского 61к3,55.671723,37.505456
368,2023-04-24,507,2039,МО Коломна 3-го Интернационала 7,55.099464,38.753166
279,2023-04-24,507,124697,МСК Зеленоград Георгиевский пр-кт 33Ак3,55.963858,37.152843
337,2023-04-24,507,359,МО Красногорск Павшинская 2,55.816003,37.350695
422,2023-04-24,507,3575,МСК Анадырский пр 13,55.86274044,37.68061939
393,2023-04-24,507,382,МО Долгопрудный Первомайская 52,55.93843425,37.51764108
340,2023-04-24,507,110559,МСК Солнцевский пр-кт 6к1,55.654394,37.39992
715,2023-04-24,507,3351,МСК Заповедная 18к3,55.86835544,37.63856836
654,2023-04-24,507,1762,МСК Шухова д.10к2(16к7с1),55.71831416,37.61619788
850,2023-04-24,507,104576,МСК Базовская 15к6,55.87975,37.510046
873,2023-04-24,507,101648,МСК Генерала Белобородова 11,55.836753,37.354585
466,2023-04-24,507,110547,МСК Брусилова 27к3,55.50238,37.589365
625,2023-04-24,507,132505,МО рп Дрожжино Новое шоссе 5,55.528475,37.58417
215,2023-04-24,507,167954,МО Красногорск Школьная 9,55.820311,37.329634
443,2023-04-24,507,202485,МО пос Отрадное Кленовая 6,55.870147,37.327938
282,2023-04-24,507,203552,МО Мытищи Индустриальная 7к3,55.926131,37.763414
437,2023-04-24,507,5182,МО Долгопрудный Советская 9,55.93341143,37.51655021
561,2023-04-24,507,106009,МСК Большой Казённый пер 10с2,55.760017,37.656464
359,2023-04-24,507,1116,МСК Иерусалимский пр 4,55.73261072,37.67511412
779,2023-04-24,507,102210,МСК Шипиловская 5к1,55.618138,37.700006
609,2023-04-24,507,5398,МСК Молостовых 9к1,55.75868531,37.83308407
687,2023-04-24,507,2272,МСК Дегунинская 3к2,55.863752,37.537308
455,2023-04-24,507,101665,МСК Троицк Городская 26,55.492128,37.31243
684,2023-04-24,507,101898,МО Красногорск Жуковского 7,55.815695,37.324477
545,2023-04-24,507,103520,МО Раменское Северное шоссе 50,55.581283,38.218244
76,2023-04-24,507,132089,Балашиха Твардовского 48,55.797941,37.984743
260,2023-04-24,507,152491,Химки пр-кт Мельникова 1,55.899111,37.406807
411,2023-04-24,507,204035,МСК Малая Бронная 42/14,55.765179,37.592114
273,2023-04-24,507,205407,"Москва, Троицк, Нагорная улица, 8",55.493211,37.299497
910,2023-04-24,507,5650,МСК Милашенкова 3к1,55.82267572,37.58722097
557,2023-04-24,507,3601,МСК Верхняя Первомайская 59/35к3,55.79998049,37.80497325
643,2023-04-24,507,2058,МО рп Малаховка Южная 1,55.646254,38.006336
379,2023-04-24,507,3686,МО Дмитров Маркова 2,56.349666,37.521446
200,2023-04-24,507,109057,МО пос Кировский Рогова 6,56.218382,35.658892
586,2023-04-24,507,5229,МО Клин Ленинградское шоссе 30/19,56.368039,36.686939
365,2023-04-24,507,5512,МО Апрелевка Дубки 15,55.54577715,37.08515798
353,2023-04-24,507,107729,МСК пос Коммунарка Потаповская Роща 18к2,55.551285,37.500647
418,2023-04-24,507,111198,МО Балашиха Павлино 67,55.728934,37.960557
917,2023-04-24,507,124772,МО Ивантеевка Бережок 3,55.975505,37.944486
210,2023-04-24,507,147953,МСК Введенского 30к1,55.6352,37.529581
251,2023-04-24,507,169998,МО дач пос Удельная Интернациональная 15,55.633495,38.050614
320,2023-04-24,507,203539,МО рп Нахабино Покровская 12,55.855265,37.181063
563,2023-04-24,507,109075,МСК Окружная 17,55.844027,37.398492
102,2023-04-24,507,2024,МО Руза площадь Партизан 11 стр 1,55.70120376,36.1955626
161,2023-04-24,507,2824,МО Можайск Мира 2А,55.504919,36.027932
804,2023-04-24,507,100226,МО д Голубое Тверецкий пр 16к2,55.980769,37.102477
320,2023-04-24,507,3264,МО Пересвет Пионерская 1,56.416701,38.172315
290,2023-04-24,507,1249,МО Коломна бульвар 800-летия Коломны 14,55.059075,38.751624
208,2023-04-24,507,101705,МО Ногинск площадь Ленина 11,55.876377,38.464761
547,2023-04-24,507,106761,МО Ступино Приокский пер 7к2,54.881838,38.055632
714,2023-04-24,507,111890,МСК Свободный пр-кт 18,55.75232,37.816513
595,2023-04-24,507,205951,МСК Дубнинская 22к5,55.872274,37.561931
290,2023-04-24,507,101857,МО Кубинка 18,55.578191,36.699896
462,2023-04-24,507,5620,МО Красногорск Успенская 28,55.83442086,37.29352616
436,2023-04-24,507,3317,МО Балашиха Шоссейная 11,55.75292874,38.11751703
585,2023-04-24,507,1614,МСК Лавочкина 18,55.8507564,37.50045965
342,2023-04-24,507,205590,МСК Академика Виноградова 4к2,55.631884,37.487065
527,2023-04-24,507,113238,МСК Зеленоградская 31к1,55.874865,37.493364
336,2023-04-24,507,5910,МО Красногорск Оптический пер 8,55.822736,37.339786
595,2023-04-24,507,104077,МО рп Нахабино Институтская 13А,55.839472,37.174885
335,2023-04-24,507,205083,"Москва, Москва, улица Фабрициуса, 22с1",55.843783,37.443766
98,2023-04-24,507,205020,"Московская область, Чехов, Новосельская улица, 1",55.137821,37.466997
900,2023-04-24,507,2533,МСК Мусы Джалиля 27к2с2,55.61916507,37.74580598
232,2023-04-24,507,100860,МО рп Богородское 62,56.494746,38.176176
276,2023-04-24,507,3295,МСК Бескудниковский бульвар 25к4,55.869016,37.555274
203,2023-04-24,507,202479,МО рп Нахабино Панфилова 25,55.83481,37.17915
483,2023-04-24,507,3494,МО Видное Лемешко 10,55.5572779,37.70243916
808,2023-04-24,507,105008,МСК Солнечногорская 15к1,55.86074,37.519158
168,2023-04-24,507,202425,МСК 6-я Радиальная 5к4,55.60350126,37.66136368
273,2023-04-24,507,132127,МО Балашиха пр-кт Ленина 76,55.801532,37.987174
469,2023-04-24,507,126010,МСК 3-я Филёвская 8к4,55.739358,37.500391
166,2023-04-24,507,204861,МСК Соколово-Мещерская 25,55.90403702,37.38461653
613,2023-04-24,507,2777,МО Долгопрудный Московская 58к3,55.96163831,37.52617129
589,2023-04-24,507,2644,МО Ступино Тургенева 15/24,54.8885,38.087173
540,2023-04-24,507,2910,МО Долгопрудный Парковая 36,55.95245043,37.49564657
476,2023-04-24,507,754,МО Видное Советский пр 4,55.555255,37.708742
395,2023-04-24,507,3201,МО Лобня Жирохова 2,56.02392,37.472691
592,2023-04-24,507,125906,МСК пр Невельского 3к1,55.750766,37.698611
223,2023-04-24,507,107980,МО Сергиев Посад Октябрьская 3,56.300116,38.143021
1113,2023-04-24,507,107063,МСК Абрамцевская 9к1,55.904976,37.572369
559,2023-04-24,507,103007,Москва Орехово-Зуевский пр 8/18,55.7311722,37.75365127
467,2023-04-24,507,122585,МСК Профсоюзная 142к1,55.6253,37.508275
242,2023-04-24,507,105152,МО Дмитров Большевистский пер 15,56.341053,37.541193
162,2023-04-24,507,109169,МСК Федосьино 12,55.638437,37.337836
421,2023-04-24,507,105745,МСК Цимлянская 24,55.669987,37.768468
790,2023-04-24,507,3069,МСК Домодедовская 20к1,55.61285407,37.70207527
383,2023-04-24,507,104469,МСК Малыгина 1с2,55.876228,37.701307
125,2023-04-24,507,106416,МО Черноголовка Центральная 24,56.010355,38.368748
782,2023-04-24,507,112960,Подольск Академика Доллежаля 42,55.413311,37.480923
836,2023-04-24,507,133623,МСК Большая Черёмушкинская 8к1,55.686644,37.593385
226,2023-04-24,507,171299,МСК Сев.ский пр-кт 22,55.681031,37.596247
457,2023-04-24,507,110868,Подольск Первомайская 1,55.368347,37.535149
384,2023-04-24,507,111072,МО пос Литвиново 14,56.007172,38.140389
1252,2023-04-24,507,3551,МСК Петрозаводская 9к2,55.865081,37.49471
707,2023-04-24,507,112102,МСК Маршала Бирюзова 35к1,55.796859,37.485947
262,2023-04-24,507,101154,МО рп Фряново Механизаторов 16,56.123906,38.436507
480,2023-04-24,507,581,МСК 8-я Текстильщиков 10,55.703767,37.742343
586,2023-04-24,507,2486,МСК Дербеневская 14к3,55.72324528,37.64828392
705,2023-04-24,507,5338,МСК Нагатинская наб 48/2,55.68789402,37.6793806
709,2023-04-24,507,106615,МСК Архитектора Щусева 2к3,55.700567,37.634269
352,2023-04-24,507,111265,МО Шатура пр-кт Ильича 19/8,55.575843,39.539426
390,2023-04-24,507,102134,МСК Московский Московская 3,55.59309,37.366879
151,2023-04-24,507,125821,МО рп Обухово Комбинат 50,55.837538,38.289317
165,2023-04-24,507,101836,МО Наро-Фоминск Новикова 20,55.387178,36.718284
436,2023-04-24,507,3829,МО Мытищи Воровского 1,55.91897642,37.76156945
316,2023-04-24,507,108587,"МО д Сапроново микрорайон  ""Купелинка"" квартал Центральный 1",55.531755,37.721692
44,2023-04-24,507,152739,МО Электросталь Юбилейная 13,55.80632188,38.47462753
589,2023-04-24,507,3364,МСК Зеленодольская 11,55.71212981,37.77954289
485,2023-04-24,507,5328,МО Протвино Ленина 10,54.8667501,37.21636385
343,2023-04-24,507,5842,МСК Татьяны Макаровой 10,55.71144968,37.88961719
675,2023-04-24,507,100250,МО Жуковский Клубная 4/8,55.609757,38.103964
281,2023-04-24,507,160812,МО Красногорск Чайковского 8А,55.816424,37.337415
617,2023-04-24,507,5819,МО Долгопрудный Лихачёвское шоссе 1к4,55.937822,37.489173
422,2023-04-24,507,2538,МО Ногинск Климова 23,55.862707,38.453131
344,2023-04-24,507,104962,Подольск Железнодорожная 23с1,55.316419,37.518061
486,2023-04-24,507,105149,МСК Академика Семёнова 3,55.543494,37.511312
732,2023-04-24,507,127480,МСК Мантулинская 2,55.756789,37.557663
323,2023-04-24,507,205421,"Москва, Москва, Ангарская улица, 67к3",55.885549,37.524561
220,2023-04-24,507,205949,МСК Онежская 9/4,55.84771,37.520662
194,2023-04-24,507,106680,МО с Новопетровское Полевая 2А,55.995033,36.480015
453,2023-04-24,507,3298,МСК Сущёвский Вал 67,55.793171,37.622774
575,2023-04-24,507,212824,МО рп Октябрьский Улица Ленина 25,55.608368,37.976108
646,2023-04-24,507,3905,МСК Судостроительная 55,55.688765,37.692929
403,2023-04-24,507,325,МСК Свободы 23,55.833582,37.452857
195,2023-04-24,507,110488,МО Дедовск Больничная 4,55.858003,37.121542
214,2023-04-24,507,204460,Химки Панфилова 4,55.883934,37.427444
123,2023-04-24,507,124729,МО Павловский Посад Кирова 46,55.780412,38.660329
457,2023-04-24,507,6085,МО Серпухов Физкультурная 5,54.93165,37.455876
155,2023-04-24,507,168206,МО рп Нахабино Красноармейская 44,55.848294,37.178147
304,2023-04-24,507,5444,МО Наро-Фоминск Ленина 15,55.38030906,36.73018315
334,2023-04-24,507,694,МСК Николоямская 62,55.74642839,37.66732606
269,2023-04-24,507,205723,МСК Островитянова 11к1,55.64193937,37.50056347
614,2023-04-24,507,570,МО Люберцы Побратимов 30,55.689258,37.898817
304,2023-04-24,507,206009,МСК Печорская 6к1,55.864601,37.669872
208,2023-04-24,507,105462,МО Наро-Фоминск Рижская 1А,55.380845,36.735161
390,2023-04-24,507,5806,МСК Трофимова 8,55.70240804,37.66531973
541,2023-04-24,507,100325,МСК Верхние Поля 45к2,55.667753,37.775289
774,2023-04-24,507,110878,МСК Рождественская 29,55.707983,37.927346
464,2023-04-24,507,4239,МСК Пришвина 13,55.888614,37.600774
83,2023-04-24,507,146606,МО Балашиха мкр. Северный 46,55.795601,38.010751
259,2023-04-24,507,1125,МСК Ивантеевская 25А,55.81713288,37.73560439
1498,2023-04-24,507,5453,МСК Академика Волгина 8А,55.651562,37.517141
628,2023-04-24,507,107426,Подольск Садовая 7,55.450953,37.543874
397,2023-04-24,507,205425,"Москва, Москва, улица 800-летия Москвы, 12",55.87710556,37.54393153
631,2023-04-24,507,108304,МО Чехов Гагарина 40/1,55.165669,37.432477
588,2023-04-24,507,106833,МСК 1-я Курьяновская 22с1,55.654363,37.702397
157,2023-04-24,507,168205,МО Красногорск Вокзальная 11с2,55.812428,37.343074
203,2023-04-24,507,2628,МО Одинцово Маршала Неделина 2А,55.68017498,37.27018853
198,2023-04-24,507,103983,МО пос Центральной усадьбы совхоза Озёры 51,54.859047,38.589861
717,2023-04-24,507,104919,МО Ивантеевка Победы 16,55.971839,37.964153
556,2023-04-24,507,100273,МО пос Дубровицы 36А,55.440247,37.48983
569,2023-04-24,507,3589,МСК Вавилова 56,55.68868352,37.55595128
407,2023-04-24,507,5260,МСК Зеленоград к2022,55.976278,37.1675
848,2023-04-24,507,5746,МСК Ленинградское шоссе 128,55.86944,37.462101
492,2023-04-24,507,2358,Химки Академика Грушина 4,55.907167,37.454286
978,2023-04-24,507,3093,МО Мытищи Воронина 6,55.925838,37.758042
204,2023-04-24,507,205334,"МСК Дмитровское шоссе, 91с1",55.870481,37.546048
810,2023-04-24,507,4099,МСК Алтуфьевское шоссе 28,55.864631,37.585269
396,2023-04-24,507,106337,МСК Нововладыкинский пр 1к4,55.851002,37.575591
546,2023-04-24,507,3584,МСК Профсоюзная 88/20,55.64958972,37.52940347
332,2023-04-24,507,847,МО Люберцы Октябрьский пр-кт 51,55.69140507,37.86858653
281,2023-04-24,507,107662,Химки 1/1,55.923289,37.367946
935,2023-04-24,507,112362,МСК Халтуринская 18,55.805543,37.726293
549,2023-04-24,507,144211,МО Реутов Октября 52,55.756315,37.885441
426,2023-04-24,507,125112,МСК Наташи Ковшовой 25,55.679093,37.44634
432,2023-04-24,507,2996,Подольск Мира 4А,55.421206,37.570693
598,2023-04-24,507,3338,МО Лыткарино Октябрьская 30,55.574421,37.908186
70,2023-04-24,507,107418,МСК Трифоновская 49,55.789111,37.627898
436,2023-04-24,507,5321,МСК Щербинка Барышевская Роща 12А,55.50435261,37.5390393
331,2023-04-24,507,103641,МО Сергиев Посад Кирпичная 20,56.294164,38.15351
674,2023-04-24,507,680,МСК Дубнинская 1,55.855527,37.565991
433,2023-04-24,507,2012,МСК Чечёрский пр вл3с5,55.53999919,37.54457934
549,2023-04-24,507,202481,МСК Беломорская 23,55.867933,37.482692
370,2023-04-24,507,2084,МО Талдом Победы 31,56.737653,37.534029
579,2023-04-24,507,3597,МСК Большой Афанасьевский пер 22,55.748858,37.597414
343,2023-04-24,507,1960,МО Домодедово Лунная 1к1,55.42837435,37.75627206
329,2023-04-24,507,203346,МСК Боровское шоссе 43к2,55.639095,37.357474
549,2023-04-24,507,1795,МСК Гурьянова 2А,55.6938635,37.72317898
299,2023-04-24,507,203862,МО Мытищи Академика Каргина 32,55.917198,37.779143
604,2023-04-24,507,111889,МСК Федеративный пр-кт 39,55.753696,37.826283
612,2023-04-24,507,111838,МСК Широкая 3к3,55.889323,37.654196
625,2023-04-24,507,3718,МО Ступино Чайковского 58,54.885643,38.05374
673,2023-04-24,507,102920,МСК Народного Ополчения 20к1,55.77685655,37.4806276
485,2023-04-24,507,2372,МСК 1-й Рижский пер 3,55.811371,37.656514
719,2023-04-24,507,105403,МСК Амундсена 11к1,55.852917,37.656564
421,2023-04-24,507,103327,МСК Салтыковская 13Г,55.735761,37.863494
727,2023-04-24,507,112471,МСК Шипиловская 25А,55.621764,37.726357
567,2023-04-24,507,103045,МСК Судакова 22/10,55.67304777,37.75362832
326,2023-04-24,507,206700,МСК 2-я Квесисская 23,55.794682,37.575048
384,2023-04-24,507,3095,МО Сергиев Посад пр-кт Красной Армии 180,56.31512536,38.1376411
672,2023-04-24,507,102281,МСК Борисовские Пруды 16к2,55.635317,37.748276
728,2023-04-24,507,146062,МСК Элеваторная 8,55.60116,37.65834
64,2023-04-24,507,101695,МО Щёлково Фряновское шоссе 1,55.928287,38.008087
889,2023-04-24,507,105186,МСК Бестужевых 21Б,55.872476,37.607545
565,2023-04-24,507,2370,МО Люберцы 3-е Почтовое Отделение 53А,55.682158,37.86813
882,2023-04-24,507,115073,МСК Академика Анохина 26к2,55.661672,37.472006
361,2023-04-24,507,105450,МО Одинцово Можайское шоссе 121,55.681842,37.290447
424,2023-04-24,507,102857,МО Солнечногорск Баранова 12,56.184638,36.985203
317,2023-04-24,507,109370,МО Щёлково Беляева 29,55.885042,38.078558
767,2023-04-24,507,123778,МСК Загородное шоссе 13,55.692073,37.604263
611,2023-04-24,507,3052,МО Дубна Карла Маркса 12,56.75462053,37.13563449
530,2023-04-24,507,2053,МО Мытищи Колпакова 24,55.91906,37.734164
411,2023-04-24,507,161095,МО Одинцово Сколковская 5Б,55.698624,37.320715
570,2023-04-24,507,101805,Химки Панфилова 2,55.885747,37.42575
251,2023-04-24,507,107655,МО рп Хорлово Советская 67,55.333527,38.81436
110,2023-04-24,507,204081,МО Луховицы Пушкина 171Б,54.947506,39.017758
644,2023-04-24,507,203963,МСК Люблинская 78к2,55.661684,37.732668
1098,2023-04-24,507,2306,МСК Добролюбова 18,55.81657891,37.59347612
362,2023-04-24,507,2117,МО Егорьевск  1-й мкр 74,55.37106403,39.06087416
288,2023-04-24,507,109549,Балашиха Разинское шоссе 12,55.760219,37.922322
558,2023-04-24,507,2934,МО рп Нахабино Красноармейская 33с1,55.84744674,37.17498141
431,2023-04-24,507,1355,МСК Молостовых 1Б,55.76474892,37.83335209
582,2023-04-24,507,104772,МО рп Лопатино Сухановская 17,55.53294,37.639378
124,2023-04-24,507,204083,МО Одинцово Маковского 16,55.664822,37.282779
407,2023-04-24,507,1833,МО Чехов Ильича 39,55.14694124,37.47378877
606,2023-04-24,507,112525,МСК Болотниковская 1к2,55.655794,37.617887
183,2023-04-24,507,203864,МО Королёв Героев Курсантов 8А,55.942082,37.842307
